,HomePlanet,CryoSleep,Destination,Age,VIP,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,Transported,Dec,Side,CabinCrowdness
5442,0,0,2,-1.7857449866791746,0,-0.3429035037300522,-0.27940459267927553,-0.30802725610859516,-0.2699815982609639,-0.2664216555173374,1,6,1,3.612762616737574
5443,0,1,2,-1.1640411765019805,0,-0.3429035037300522,-0.27940459267927553,-0.30802725610859516,-0.2699815982609639,-0.2664216555173374,1,6,1,3.612762616737574
5444,0,1,2,-1.8548231878099741,0,-0.3429035037300522,-0.27940459267927553,-0.30802725610859516,-0.2699815982609639,-0.2664216555173374,1,6,1,3.612762616737574
5445,0,1,2,0.8392266562912007,0,-0.3429035037300522,-0.27940459267927553,-0.30802725610859516,-0.2699815982609639,-0.2664216555173374,1,6,1,3.612762616737574
5446,0,1,1,-1.2331193776327798,0,-0.3429035037300522,-0.27940459267927553,-0.30802725610859516,-0.2699815982609639,-0.2664216555173374,1,6,1,3.612762616737574
5447,0,1,2,0.8392266562912007,0,-0.3429035037300522,-0.27940459267927553,-0.30802725610859516,-0.2699815982609639,-0.2664216555173374,1,6,0,-0.5632102127537257
5448,2,0,2,-0.8186501708479837,0,0.46243976980252693,-0.27940459267927553,0.8722095058769243,-0.2699815982609639,-0.2664216555173374,0,1,1,3.612762616737574
5449,2,1,1,-0.5423373663247864,0,-0.3429035037300522,-0.27940459267927553,-0.30802725610859516,-0.2699815982609639,-0.2664216555173374,1,1,1,3.612762616737574
5450,2,1,1,-0.5423373663247864,0,-0.3429035037300522,-0.27940459267927553,-0.30802725610859516,-0.2699815982609639,-0.2664216555173374,1,1,1,3.612762616737574
5451,2,0,2,-0.1278681595399902,0,-0.20318508005675875,0.2658775422123873,-0.21805405003795017,-0.26548597268847596,-0.2664216555173374,1,1,1,3.612762616737574
5452,2,1,2,1.7372432709915924,0,-0.3429035037300522,-0.27940459267927553,-0.30802725610859516,-0.2699815982609639,-0.2664216555173374,1,1,1,3.612762616737574
5453,2,0,2,-0.9568065731095824,0,3.2819261621310103,-0.27940459267927553,1.7066668876693767,-0.2690824731464663,-0.25749949683547785,0,1,1,3.612762616737574
5455,0,0,2,0.14844464498320722,0,-0.3413336338011388,-0.27940459267927553,-0.2956779925302713,-0.2699815982609639,0.07886588547062785,1,6,0,-0.5632102127537257
5456,2,1,2,-0.05878995840919084,0,-0.3429035037300522,-0.27940459267927553,-0.30802725610859516,-0.2699815982609639,-0.2664216555173374,1,5,1,-0.5632102127537257
5458,1,1,2,0.010288242721608514,0,-0.3429035037300522,-0.27940459267927553,-0.30802725610859516,-0.2699815982609639,-0.2664216555173374,1,3,1,-0.5632102127537257
5460,1,0,1,1.046461259683599,0,-0.3429035037300522,0.02516741059354515,-0.13337338550087255,0.015041063034771958,4.74337044434681,0,2,0,-0.5632102127537257
5461,0,1,2,-1.1640411765019805,0,-0.3429035037300522,-0.27940459267927553,-0.30802725610859516,-0.2699815982609639,-0.2664216555173374,1,6,0,-0.5632102127537257
5462,0,1,1,-0.7495719697171844,0,-0.3429035037300522,-0.27940459267927553,-0.30802725610859516,-0.2699815982609639,-0.2664216555173374,1,6,1,-0.5632102127537257
5463,0,1,1,-0.6114155674555857,0,-0.3429035037300522,-0.27940459267927553,-0.30802725610859516,-0.2699815982609639,-0.2664216555173374,1,6,0,-0.5632102127537257
5464,1,0,2,0.9773830585527995,0,-0.3429035037300522,5.129204691246136,-0.30802725610859516,0.251510968147638,-0.2664216555173374,1,3,0,-0.5632102127537257
5466,0,0,2,1.668165069860793,0,-0.3429035037300522,-0.23764875352090495,-0.30802725610859516,0.5572135070768184,-0.26285279204459355,1,6,1,-0.5632102127537257
5467,0,0,2,-0.5423373663247864,0,0.6319857221251751,-0.27940459267927553,-0.30802725610859516,-0.2699815982609639,-0.2664216555173374,0,6,0,-0.5632102127537257
5468,0,0,2,-0.4041809640631876,0,-0.3429035037300522,-0.26650940705683757,-0.30802725610859516,-0.2699815982609639,0.3724049061038076,0,5,1,-0.5632102127537257
5471,0,1,0,1.5990868687299937,0,-0.3429035037300522,-0.27940459267927553,-0.30802725610859516,-0.2699815982609639,-0.2664216555173374,1,6,1,-0.5632102127537257
5472,1,1,1,0.14844464498320722,0,-0.3429035037300522,-0.27940459267927553,-0.30802725610859516,-0.2699815982609639,-0.2664216555173374,1,3,1,-0.5632102127537257
5473,0,0,2,2.289868880037987,0,0.8517675121730525,-0.27019374580610556,-0.30802725610859516,-0.2699815982609639,-0.2664216555173374,0,5,1,-0.5632102127537257
5474,1,1,2,-0.1278681595399902,0,-0.3429035037300522,-0.27940459267927553,-0.30802725610859516,-0.2699815982609639,-0.2664216555173374,1,2,1,-0.5632102127537257
5475,0,1,2,-0.4041809640631876,0,-0.3429035037300522,-0.27940459267927553,-0.30802725610859516,-0.2699815982609639,-0.2664216555173374,0,6,0,-0.5632102127537257
5476,1,1,1,-0.05878995840919084,0,-0.3429035037300522,-0.27940459267927553,-0.30802725610859516,-0.2699815982609639,-0.2664216555173374,1,2,1,0.27198435314453423
5477,1,1,1,-0.1278681595399902,0,-0.3429035037300522,-0.27940459267927553,-0.30802725610859516,-0.2699815982609639,-0.2664216555173374,1,2,1,0.27198435314453423
5478,0,1,2,2.01355607551479,0,-0.3429035037300522,-0.27940459267927553,-0.30802725610859516,-0.2699815982609639,-0.2664216555173374,1,6,1,-0.5632102127537257
5480,2,0,2,-0.1278681595399902,1,-0.10899288432195417,-0.27940459267927553,1.2620933988497192,-0.2618894722304856,-0.2664216555173374,0,0,1,-0.5632102127537257
5481,0,0,2,0.28660104724480595,0,-0.28638818628916946,-0.27940459267927553,-0.30802725610859516,1.0022804387531252,-0.2664216555173374,0,5,1,-0.5632102127537257
5483,0,0,2,0.7010702540296021,0,-0.3429035037300522,-0.27940459267927553,-0.30802725610859516,-0.2699815982609639,0.7185846629599588,0,5,0,-0.5632102127537257
5484,0,0,2,-0.1278681595399902,0,-0.3429035037300522,-0.27940459267927553,-0.30802725610859516,0.38368235997878364,-0.03444552978898865,0,0,0,-0.5632102127537257
5485,0,0,2,0.49383565063720397,0,-0.3429035037300522,-0.23335035831342563,-0.12102412192254872,-0.2699815982609639,1.4314651416405382,1,5,1,-0.5632102127537257
5487,0,0,0,0.8392266562912007,0,-0.3429035037300522,-0.27940459267927553,0.9039647550783283,-0.2699815982609639,-0.2084276240852502,1,6,0,-0.5632102127537257
5489,1,1,2,-0.1278681595399902,0,-0.3429035037300522,-0.27940459267927553,-0.30802725610859516,-0.2699815982609639,-0.2664216555173374,1,3,0,-0.5632102127537257
5491,0,0,1,-0.473259165193987,0,0.4153436719351246,-0.27940459267927553,-0.30802725610859516,0.0033524365463032946,-0.2476851222854323,1,6,1,-0.5632102127537257
5493,2,0,2,0.7701484551604014,0,-0.3319144142276583,-0.27940459267927553,-0.2974421730414604,0.814363289823129,-0.1879066591169732,0,5,1,1.107178919042794
5494,2,1,2,-1.8548231878099741,0,-0.3429035037300522,-0.27940459267927553,-0.30802725610859516,-0.2699815982609639,-0.2664216555173374,1,5,1,1.107178919042794
5495,2,0,2,-1.9929795900715728,0,-0.3429035037300522,-0.27940459267927553,-0.30802725610859516,-0.2699815982609639,-0.2664216555173374,1,5,1,1.107178919042794
5496,0,0,2,-0.1278681595399902,0,-0.3429035037300522,0.8099315641876275,-0.30802725610859516,-0.2546964713145049,-0.25482284923091997,1,6,1,-0.5632102127537257
5497,0,0,1,-1.9929795900715728,0,-0.3429035037300522,-0.27940459267927553,-0.30802725610859516,-0.2699815982609639,-0.2664216555173374,1,6,0,-0.5632102127537257
5498,0,0,2,-0.8186501708479837,0,-0.3429035037300522,0.06815136266833839,-0.27627200690719106,0.015940188149269546,-0.2664216555173374,0,5,0,-0.5632102127537257
5499,0,0,2,1.1155394608143983,0,-0.3429035037300522,-0.27940459267927553,-0.30802725610859516,1.079605198599918,-0.24500847468087444,0,5,0,-0.5632102127537257
5500,0,0,2,2.289868880037987,0,-0.17963703112305762,-0.24685960039407492,0.03422376306209359,0.12203695165998511,-0.2664216555173374,0,0,1,-0.5632102127537257
5501,0,1,1,-1.0258847742403818,0,-0.3429035037300522,-0.27940459267927553,-0.30802725610859516,-0.2699815982609639,-0.2664216555173374,1,6,1,-0.5632102127537257
5502,0,0,1,-0.3351027629323883,0,-0.3429035037300522,0.561238698612038,1.187997817379776,-0.2699815982609639,-0.2664216555173374,1,5,1,-0.5632102127537257
5503,0,1,0,1.5300086675991944,0,-0.3429035037300522,-0.27940459267927553,-0.30802725610859516,-0.2699815982609639,-0.2664216555173374,1,6,1,-0.5632102127537257
5504,0,0,2,1.3918522653375955,0,-0.311506105151784,-0.27940459267927553,-0.30802725610859516,0.4214456147876824,-0.2664216555173374,0,0,1,-0.5632102127537257
5505,2,0,2,1.5990868687299937,0,1.7983990793078384,-0.19896319665359102,0.4752688908593729,-0.2699815982609639,-0.2664216555173374,1,1,0,-0.5632102127537257
5506,2,1,1,0.42475744950640465,0,-0.3429035037300522,-0.27940459267927553,-0.30802725610859516,-0.2699815982609639,-0.2664216555173374,1,5,0,0.27198435314453423
5507,2,1,2,-0.473259165193987,0,-0.3429035037300522,-0.27940459267927553,-0.30802725610859516,-0.2699815982609639,-0.2664216555173374,1,5,0,0.27198435314453423
5508,0,0,2,-0.8186501708479837,0,-0.3429035037300522,-0.27940459267927553,2.4299808972569146,-0.2699815982609639,-0.2664216555173374,0,5,1,-0.5632102127537257
5509,1,1,1,1.253695863075997,0,-0.3429035037300522,-0.27940459267927553,-0.30802725610859516,-0.2699815982609639,-0.2664216555173374,1,3,1,-0.5632102127537257
5510,2,1,2,-0.2660245618015889,0,-0.3429035037300522,-0.27940459267927553,-0.30802725610859516,-0.2699815982609639,-0.2664216555173374,1,5,1,-0.5632102127537257
5511,0,1,2,-1.2331193776327798,0,-0.3429035037300522,-0.27940459267927553,-0.30802725610859516,-0.2699815982609639,-0.2664216555173374,1,6,0,-0.5632102127537257
5512,0,0,2,-0.8186501708479837,0,-0.31464584500961085,-0.2732640280971622,-0.17924207879178958,-0.2699815982609639,0.6695127902097312,0,5,0,-0.5632102127537257
5514,0,0,2,1.8063214721223917,0,-0.3429035037300522,-0.27940459267927553,-0.30802725610859516,0.18587483478931396,0.5446025686636973,1,5,1,0.27198435314453423
5515,0,0,2,0.010288242721608514,0,-0.3429035037300522,1.1912606247368647,-0.2956779925302713,-0.2519990959710121,-0.26106836030822167,1,5,1,0.27198435314453423
5516,0,0,2,-0.680493768586385,0,-0.3429035037300522,-0.27940459267927553,-0.30802725610859516,0.5284415034128955,-0.2664216555173374,0,6,1,2.7775680508393137
5517,0,1,1,-0.4041809640631876,0,-0.3429035037300522,-0.27940459267927553,-0.30802725610859516,-0.2699815982609639,-0.2664216555173374,1,6,1,2.7775680508393137
5518,0,0,2,0.21752284611400657,0,6.749768835100732,0.2818430101258819,-0.30802725610859516,-0.1863629626126881,-0.2664216555173374,0,6,1,2.7775680508393137
5519,0,0,2,-0.1278681595399902,0,-0.3429035037300522,-0.27940459267927553,-0.30802725610859516,-0.2699815982609639,1.3556267928447319,0,6,1,2.7775680508393137
5520,0,0,2,-0.2660245618015889,0,-0.3429035037300522,-0.27940459267927553,1.2656217598720974,-0.2699815982609639,-0.2664216555173374,1,6,1,2.7775680508393137
5521,2,0,2,-0.3351027629323883,0,-0.3272048044409181,-0.24931582622692025,-0.30802725610859516,1.0760086981419277,-0.25749949683547785,0,5,0,-0.5632102127537257
5522,2,1,2,0.07936644385240786,0,-0.3429035037300522,-0.27940459267927553,-0.30802725610859516,-0.2699815982609639,-0.2664216555173374,0,0,0,-0.5632102127537257
5523,0,0,0,1.4609304664683949,0,0.8831649107513208,-0.27817647976285287,-0.30802725610859516,-0.21513496627661094,-0.2664216555173374,1,0,0,-0.5632102127537257
5525,2,0,1,-0.1278681595399902,0,1.7465933716536959,-0.27940459267927553,-0.30802725610859516,-0.2699815982609639,-0.2664216555173374,0,5,0,0.27198435314453423
5526,2,0,2,0.42475744950640465,0,0.834498942955005,-0.27940459267927553,-0.30802725610859516,-0.2699815982609639,0.6837882441007065,0,5,0,0.27198435314453423
5527,0,0,2,1.3227740642067962,0,-0.3429035037300522,-0.27940459267927553,1.0856753477308074,1.859146672869328,0.8863212461789187,0,6,0,-0.5632102127537257
5528,0,1,2,-0.1278681595399902,0,-0.3429035037300522,-0.27940459267927553,-0.30802725610859516,-0.2699815982609639,-0.2664216555173374,1,6,1,-0.5632102127537257
5529,0,1,0,-0.680493768586385,0,-0.3429035037300522,-0.27940459267927553,-0.30802725610859516,-0.2699815982609639,-0.2664216555173374,1,6,0,-0.5632102127537257
5530,0,1,0,-0.7495719697171844,0,-0.3429035037300522,-0.27940459267927553,-0.30802725610859516,-0.2699815982609639,-0.2664216555173374,1,6,1,-0.5632102127537257
5532,0,1,1,0.8392266562912007,0,-0.3429035037300522,-0.27940459267927553,-0.30802725610859516,-0.2699815982609639,-0.2664216555173374,1,6,1,-0.5632102127537257
5533,2,1,2,2.289868880037987,0,-0.3429035037300522,-0.27940459267927553,-0.30802725610859516,-0.2699815982609639,-0.2664216555173374,1,5,0,0.27198435314453423
5534,2,1,2,0.07936644385240786,0,-0.3429035037300522,-0.27940459267927553,-0.30802725610859516,-0.2699815982609639,-0.2664216555173374,1,5,0,0.27198435314453423
5536,0,0,1,-0.9568065731095824,0,-0.3429035037300522,-0.2548423343508222,-0.30802725610859516,-0.2699815982609639,0.4821474578906803,0,5,0,-0.5632102127537257
5537,2,0,0,0.3556792483756053,0,-0.08858457524607985,-0.27940459267927553,0.9092572966118956,-0.2448060950550314,-0.2664216555173374,0,1,1,-0.5632102127537257
5538,0,0,2,0.3556792483756053,0,0.007177490417638136,-0.27940459267927553,-0.2850929094631366,0.1921687105907971,-0.22984080492171316,0,0,0,-0.5632102127537257
5539,0,0,2,-0.4041809640631876,0,-0.31778558486743763,0.14245219411190957,-0.306263075597406,-0.2690824731464663,-0.2664216555173374,1,6,1,-0.5632102127537257
5541,0,1,0,2.3589470811687865,0,-0.3429035037300522,-0.27940459267927553,-0.30802725610859516,-0.2699815982609639,-0.2664216555173374,1,6,1,-0.5632102127537257
5542,0,0,2,0.9083048574220001,0,-0.2110344297013258,-0.03869446106043337,0.22122689724814001,-0.2699815982609639,-0.2664216555173374,1,5,1,-0.5632102127537257
5543,0,0,1,-0.680493768586385,0,-0.3429035037300522,0.1602598314000382,-0.30802725610859516,-0.2699815982609639,-0.2664216555173374,1,5,1,-0.5632102127537257
5544,0,1,2,-1.647588584417576,0,-0.3429035037300522,-0.27940459267927553,-0.30802725610859516,-0.2699815982609639,-0.2664216555173374,1,6,1,0.27198435314453423
5545,0,1,1,-1.8548231878099741,0,-0.3429035037300522,-0.27940459267927553,-0.30802725610859516,-0.2699815982609639,-0.2664216555173374,1,6,1,0.27198435314453423
5546,0,1,2,-0.9568065731095824,0,-0.3429035037300522,-0.27940459267927553,-0.30802725610859516,-0.2699815982609639,-0.2664216555173374,1,6,1,-0.5632102127537257
5547,1,0,2,0.49383565063720397,0,-0.3429035037300522,-0.27572025393000754,-0.30802725610859516,-0.2690824731464663,0.9889260710203037,0,1,0,-0.5632102127537257
5548,0,0,2,0.21752284611400657,0,-0.3429035037300522,-0.27940459267927553,-0.23922421617221956,-0.2699815982609639,0.4018480297539442,0,0,1,-0.5632102127537257
5550,1,0,1,-0.19694636067078955,0,-0.3429035037300522,1.2109104313996273,-0.2815645484407584,-0.26548597268847596,-0.2664216555173374,1,4,0,-0.5632102127537257
5551,0,0,2,0.28660104724480595,0,-0.2675497471422085,-0.2216832856074103,1.0256932103503773,0.006948937004293653,-0.2664216555173374,0,5,0,-0.5632102127537257
5552,0,1,2,0.6319920528988027,0,-0.3429035037300522,-0.27940459267927553,-0.30802725610859516,-0.2699815982609639,-0.2664216555173374,1,6,0,-0.5632102127537257
5553,0,0,2,-0.473259165193987,0,-0.3429035037300522,-0.27940459267927553,1.2074038030028564,-0.21423584116211336,-0.2664216555173374,0,5,0,-0.5632102127537257
5554,0,0,2,0.21752284611400657,0,-0.3429035037300522,-0.27940459267927553,-0.30802725610859516,-0.2699815982609639,-0.2664216555173374,0,6,0,-0.5632102127537257
5555,2,1,1,0.07936644385240786,0,-0.3429035037300522,-0.27940459267927553,-0.30802725610859516,-0.2699815982609639,-0.2664216555173374,1,5,1,-0.5632102127537257
5556,0,0,2,1.5300086675991944,0,-0.10428327453521395,-0.24563148747765226,-0.2639227433288672,-0.20344633978814228,-0.0085712696115959,0,5,0,-0.5632102127537257
5557,1,0,2,0.010288242721608514,0,-0.3429035037300522,0.7301042246201542,-0.30802725610859516,-0.2699815982609639,3.106154326225579,0,3,1,1.107178919042794
5558,1,0,2,-0.8877283719787831,0,-0.3429035037300522,0.9499364366598111,-0.30802725610859516,-0.18366558726919532,-0.20485876061250638,1,3,1,1.107178919042794
5559,1,0,2,0.21752284611400657,0,-0.3429035037300522,-0.27940459267927553,-0.30802725610859516,-0.053292445667044844,3.977849229443259,0,3,1,1.107178919042794
5560,1,0,1,-0.3351027629323883,0,-0.3429035037300522,1.2072260926503593,-0.30802725610859516,0.3818841097497885,1.7856748413103631,0,3,0,2.7775680508393137
5562,1,1,1,1.1846176619451976,0,-0.3429035037300522,-0.27940459267927553,-0.30802725610859516,-0.2699815982609639,-0.2664216555173374,1,3,0,2.7775680508393137
5564,1,1,2,-0.8186501708479837,0,-0.3429035037300522,-0.27940459267927553,-0.30802725610859516,-0.2699815982609639,-0.2664216555173374,1,3,0,2.7775680508393137
5565,1,0,1,0.42475744950640465,0,-0.33662402401439856,2.089011166641832,0.2635672295166788,0.5383318796723691,0.06815929505239637,0,3,0,2.7775680508393137
5566,1,0,1,0.9773830585527995,0,-0.3429035037300522,0.7681757250292568,-0.30802725610859516,-0.02362131688862439,1.5679741694729896,0,3,0,2.7775680508393137
5567,0,0,2,-0.6114155674555857,0,-0.10899288432195417,-0.26405318122399224,0.6781496496461213,-0.25109997085651453,-0.23697853186720083,1,0,0,-0.5632102127537257
5568,1,1,1,-0.3351027629323883,0,-0.3429035037300522,-0.27940459267927553,-0.30802725610859516,-0.2699815982609639,-0.2664216555173374,1,3,1,1.107178919042794
5569,1,0,2,-0.05878995840919084,0,-0.3429035037300522,0.3432486559470151,-0.30802725610859516,1.944563558746599,0.19485394833480224,0,3,1,1.107178919042794
5570,1,1,1,-0.680493768586385,0,-0.3429035037300522,-0.27940459267927553,-0.30802725610859516,-0.2699815982609639,-0.2664216555173374,1,3,1,1.107178919042794
5571,1,0,1,0.7010702540296021,0,-0.3429035037300522,-0.27940459267927553,-0.30802725610859516,1.396996364017567,-0.1138527420575388,0,4,0,-0.5632102127537257
5572,2,0,2,0.3556792483756053,0,2.0856852762989924,0.0184127895532205,-0.13690174652325077,-0.21693321650560612,-0.2664216555173374,0,5,1,-0.5632102127537257
5573,0,0,2,0.010288242721608514,0,-0.20318508005675875,0.7798427977352722,-0.30802725610859516,-0.2699815982609639,-0.26374500791277955,1,6,0,-0.5632102127537257
5574,0,0,1,-1.0258847742403818,0,-0.3429035037300522,-0.27940459267927553,-0.21628986952676105,-0.2699815982609639,-0.2664216555173374,1,0,1,-0.5632102127537257
5578,0,1,0,0.21752284611400657,0,-0.3429035037300522,-0.27940459267927553,-0.30802725610859516,-0.2699815982609639,-0.2664216555173374,1,6,1,-0.5632102127537257
5579,0,1,2,-1.5094321821559773,0,-0.3429035037300522,-0.27940459267927553,-0.30802725610859516,-0.2699815982609639,-0.2664216555173374,1,6,1,1.107178919042794
5580,0,1,1,0.3556792483756053,0,-0.3429035037300522,-0.27940459267927553,-0.30802725610859516,-0.2699815982609639,-0.2664216555173374,1,6,1,1.107178919042794
5581,0,0,0,1.253695863075997,0,-0.08701470531716644,-0.27817647976285287,-0.28862127048551484,0.26319959463610665,-0.2664216555173374,1,6,1,1.107178919042794
5582,2,0,2,-0.680493768586385,0,0.12805747494397068,-0.2763343103882189,0.8245766320748181,-0.2699815982609639,-0.2664216555173374,0,0,1,-0.5632102127537257
5583,1,1,2,1.5990868687299937,0,-0.3429035037300522,-0.27940459267927553,-0.30802725610859516,-0.2699815982609639,-0.2664216555173374,1,0,1,-0.5632102127537257
5584,2,0,2,-0.680493768586385,0,0.8470579023863123,-0.01843059793945942,-0.30802725610859516,-0.2699815982609639,-0.2664216555173374,0,1,1,-0.5632102127537257
5585,2,1,2,-0.7495719697171844,0,-0.3429035037300522,-0.27940459267927553,-0.30802725610859516,-0.2699815982609639,-0.2664216555173374,1,5,1,-0.5632102127537257
5586,0,0,2,0.21752284611400657,0,-0.3429035037300522,-0.2763343103882189,-0.30802725610859516,-0.21243759093311818,-0.2664216555173374,0,0,0,-0.5632102127537257
5587,0,0,1,-0.5423373663247864,0,0.3211514762003201,-0.27940459267927553,-0.0045882081840669855,-0.2699815982609639,-0.2664216555173374,0,5,1,-0.5632102127537257
5589,2,0,2,-1.0949629753711811,0,-0.0964339248906469,-0.27940459267927553,1.8072251768071563,-0.2699815982609639,-0.253930633362734,0,0,1,-0.5632102127537257
5590,2,0,2,-0.2660245618015889,0,2.942834257485714,-0.27940459267927553,-0.2974421730414604,-0.2699815982609639,-0.2664216555173374,0,0,1,-0.5632102127537257
5591,2,0,2,0.28660104724480595,0,0.9695077568415582,-0.27940459267927553,-0.03457927687428198,-0.24210871971153863,-0.2664216555173374,0,0,1,-0.5632102127537257
5592,2,0,2,-0.1278681595399902,0,1.8219471282415394,-0.27940459267927553,0.4223434755236994,-0.2699815982609639,0.45181211837235774,0,5,1,-0.5632102127537257
5594,1,1,1,-0.8186501708479837,0,-0.3429035037300522,-0.27940459267927553,-0.30802725610859516,-0.2699815982609639,-0.2664216555173374,1,3,0,1.107178919042794
5595,1,1,1,-0.9568065731095824,0,-0.3429035037300522,-0.27940459267927553,-0.30802725610859516,-0.2699815982609639,-0.2664216555173374,1,3,0,1.107178919042794
5596,1,0,1,2.01355607551479,1,-0.3397637638722254,2.0920814489328885,-0.30802725610859516,1.0625218214244638,-0.20128989713976256,0,3,0,1.107178919042794
5597,1,0,2,0.010288242721608514,0,-0.3413336338011388,1.445479998436356,-0.13690174652325077,-0.21513496627661094,0.8283272147468315,0,1,1,0.27198435314453423
5598,1,1,2,0.3556792483756053,0,-0.3429035037300522,-0.27940459267927553,-0.30802725610859516,-0.2699815982609639,-0.2664216555173374,1,1,1,0.27198435314453423
5599,1,0,2,-0.05878995840919084,0,-0.3429035037300522,2.655785277570891,2.79869462409544,-0.2690824731464663,-0.04604433607540608,1,2,1,1.107178919042794
5600,1,0,2,0.010288242721608514,0,4.704228317726559,0.4642177782146475,-0.30097053406383867,-0.2636877224594808,0.10563236151620656,1,2,1,1.107178919042794
5601,1,1,1,-0.2660245618015889,0,-0.3429035037300522,-0.27940459267927553,-0.30802725610859516,-0.2699815982609639,-0.2664216555173374,1,2,1,1.107178919042794
5602,2,0,1,-0.4041809640631876,0,-0.16707807169175032,0.44763825384294154,-0.055749443008551385,-0.26818334803196875,0.25552462737144727,0,5,0,-0.5632102127537257
5603,0,0,2,-0.473259165193987,0,-0.3429035037300522,-0.2548423343508222,0.9074931161007065,-0.2699815982609639,-0.19593660193064683,1,6,0,-0.5632102127537257
5604,0,1,1,0.6319920528988027,0,-0.3429035037300522,-0.27940459267927553,-0.30802725610859516,-0.2699815982609639,-0.2664216555173374,1,6,0,1.107178919042794
5605,0,0,2,0.6319920528988027,0,-0.3429035037300522,0.20201567055840877,-0.30802725610859516,-0.2699815982609639,-0.2664216555173374,1,6,0,1.107178919042794
5606,0,0,2,-1.9929795900715728,0,-0.3429035037300522,-0.27940459267927553,-0.30802725610859516,-0.2699815982609639,-0.2664216555173374,0,6,0,1.107178919042794
5608,0,1,2,-1.9929795900715728,0,-0.3429035037300522,-0.27940459267927553,-0.30802725610859516,-0.2699815982609639,-0.2664216555173374,1,6,1,0.27198435314453423
5609,0,0,1,0.5629138517680033,0,-0.3429035037300522,0.14920681515223422,-0.30802725610859516,-0.2699815982609639,-0.26106836030822167,0,5,1,-0.5632102127537257
5610,0,0,2,-1.8548231878099741,0,-0.3429035037300522,-0.27940459267927553,-0.30802725610859516,-0.2699815982609639,-0.2664216555173374,1,6,1,0.27198435314453423
5612,2,0,2,1.253695863075997,0,0.3603982244231553,-0.27940459267927553,1.2638575793609081,-0.2699815982609639,-0.05675092649363756,0,5,0,-0.5632102127537257
5613,0,0,2,0.3556792483756053,0,-0.3429035037300522,-0.2726499716389509,0.7681228557167663,0.2614013444071115,0.41969234711766334,1,5,1,-0.5632102127537257
5615,2,1,1,-0.5423373663247864,0,-0.3429035037300522,-0.27940459267927553,-0.30802725610859516,-0.2699815982609639,-0.2664216555173374,1,1,0,-0.5632102127537257
5616,1,1,1,0.9773830585527995,0,-0.3429035037300522,-0.27940459267927553,-0.30802725610859516,-0.2699815982609639,-0.2664216555173374,1,0,0,-0.5632102127537257
5617,2,0,2,0.28660104724480595,0,4.507994576612384,-0.27940459267927553,1.1174305969322114,-0.2699815982609639,-0.2664216555173374,0,1,1,-0.5632102127537257
5618,1,0,2,-0.05878995840919084,0,-0.3429035037300522,-0.27940459267927553,-0.30802725610859516,-0.2699815982609639,-0.2664216555173374,1,3,1,0.27198435314453423
5621,1,0,2,1.1846176619451976,0,-0.3429035037300522,1.7218054046314555,1.034514112906323,3.7068487831618744,-0.2664216555173374,0,3,1,0.27198435314453423
5622,1,0,1,-0.680493768586385,0,-0.3429035037300522,-0.27940459267927553,-0.30802725610859516,-0.26818334803196875,-0.2583917127036638,1,2,1,-0.5632102127537257
5623,2,0,2,-0.1278681595399902,0,0.3494091349207614,-0.27940459267927553,0.3923524068334844,0.15350633066740074,-0.2664216555173374,0,5,1,0.27198435314453423
5625,2,0,2,-1.9929795900715728,0,-0.3429035037300522,-0.27940459267927553,-0.30802725610859516,-0.2699815982609639,-0.2664216555173374,1,5,1,0.27198435314453423
5626,2,0,2,-0.2660245618015889,1,1.9208489337630843,-0.27940459267927553,-0.30802725610859516,-0.2699815982609639,-0.25482284923091997,0,5,0,0.27198435314453423
5627,2,1,2,1.253695863075997,0,-0.3429035037300522,-0.27940459267927553,-0.30802725610859516,-0.2699815982609639,-0.2664216555173374,1,5,0,0.27198435314453423
5628,2,0,0,0.6319920528988027,0,1.5534993703973465,-0.27940459267927553,-0.2850929094631366,-0.2358148439100555,-0.2664216555173374,1,1,0,-0.5632102127537257
5629,2,0,2,-0.3351027629323883,0,0.5283743068168901,-0.27940459267927553,0.7822362998062793,-0.2699815982609639,-0.2664216555173374,0,0,0,-0.5632102127537257
5630,0,0,2,-0.3351027629323883,0,0.09038059665004884,-0.27940459267927553,-0.30802725610859516,-0.2699815982609639,0.16987190402559543,1,5,0,-0.5632102127537257
5632,0,0,2,0.010288242721608514,0,-0.3429035037300522,-0.2763343103882189,-0.2974421730414604,-0.2699815982609639,-0.2664216555173374,1,6,1,-0.5632102127537257
5633,2,0,1,1.046461259683599,0,4.297632006137986,-0.27940459267927553,-0.290385450996704,-0.25919209688699285,0.3509917252673447,0,5,0,-0.5632102127537257
5635,0,1,2,-0.4041809640631876,0,-0.3429035037300522,-0.27940459267927553,-0.30802725610859516,-0.2699815982609639,-0.2664216555173374,1,6,1,-0.5632102127537257
5636,1,0,1,-0.19694636067078955,0,-0.3429035037300522,5.6407137209361755,-0.21805405003795017,-0.06857757261350386,1.8998784724381654,1,2,1,-0.5632102127537257
5637,0,1,0,-0.6114155674555857,0,-0.3429035037300522,-0.27940459267927553,-0.30802725610859516,-0.2699815982609639,-0.2664216555173374,1,6,1,-0.5632102127537257
5638,2,1,2,-0.1278681595399902,0,-0.3429035037300522,-0.27940459267927553,-0.30802725610859516,-0.2699815982609639,-0.2664216555173374,1,0,1,-0.5632102127537257
